--------- beginning of main
--------- beginning of system
08-04 01:21:40.579 24214  4805 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-04 01:22:39.056 24214  5027 D CustomInterceptor: etag "437a696a349f51922bbe425cbbf1673b"
08-04 01:22:39.056 24214  5027 D CustomInterceptor: last-modified Mon, 03 Aug 2020 14:44:41 GMT
08-04 01:22:39.056 24214  5027 D CustomInterceptor: server nginx
08-04 01:22:39.056 24214  5027 D CustomInterceptor: server-timing akam;dur=33;start=2020-07-28T09:12:08.228Z;total=491;desc=miss,rtt;dur=0
08-04 01:22:39.056 24214  5027 D CustomInterceptor: status 200 OK
08-04 01:22:39.056 24214  5027 D CustomInterceptor: timing-allow-origin *
08-04 01:22:39.057 24214  5027 D CustomInterceptor: vary User-Agent
08-04 01:22:39.057 24214  5027 D CustomInterceptor: via 1.1 varnish
08-04 01:22:39.057 24214  5027 D CustomInterceptor: x-cache HIT, HIT
08-04 01:22:39.057 24214  5027 D CustomInterceptor: x-cache-hits 1, 1
08-04 01:22:39.057 24214  5027 D CustomInterceptor: x-cld-vary User-Agent
08-04 01:22:39.057 24214  5027 D CustomInterceptor: x-request-id 6b3617c9242430f089caa1d322b343a6
08-04 01:22:39.057 24214  5027 D CustomInterceptor: x-served-by cache-bwi5143-BWI, cache-ams21045-AMS
08-04 01:22:39.057 24214  5027 D CustomInterceptor: x-timer S1595958603.517924,VS0,VE1
08-04 01:22:39.057 24214  5027 D CustomInterceptor: CACHEABLE true
08-04 01:22:39.057 24214  5027 D CustomInterceptor: REQ https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-04 01:22:39.057 24214  5027 D CustomInterceptor: REQ_SERV_BY net
08-04 01:22:39.057 24214  5027 D CustomInterceptor: PREFLIB Adding response to lrucache - https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-04 01:22:39.067 24214  5027 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-04 01:22:40.127 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:22:40.128 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:22:40.129 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:40.129 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:22:40.129 24214  5700 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '35', toString = 'LruCache[maxSize=100,hits=12,misses=35,hitRate=25%]', 
08-04 01:22:40.129 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:22:40.707 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:22:40.710 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:22:41.161 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 01:22:41.162 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:22:41.162 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:41.162 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:22:41.162 24214  5700 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 01:22:41.163 24214  5700 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '36', toString = 'LruCache[maxSize=100,hits=12,misses=36,hitRate=25%]', 
08-04 01:22:41.163 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 01:22:41.620 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:22:41.623 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:22:43.553 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 01:22:43.554 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:22:43.554 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:43.555 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:22:43.555 24214  5700 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 01:22:43.555 24214  5700 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '37', toString = 'LruCache[maxSize=100,hits=12,misses=37,hitRate=24%]', 
08-04 01:22:43.555 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 01:22:44.072 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:22:44.075 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:22:47.504 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 01:22:47.506 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:22:47.506 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:47.506 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:22:47.506 24214  5700 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 01:22:47.507 24214  5700 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '38', toString = 'LruCache[maxSize=100,hits=12,misses=38,hitRate=24%]', 
08-04 01:22:47.507 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 01:22:48.073 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:22:48.076 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:22:48.490 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-04 01:22:48.491 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:22:48.491 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:48.491 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:22:48.491 24214  5700 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 01:22:48.492 24214  5700 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '39', toString = 'LruCache[maxSize=100,hits=12,misses=39,hitRate=23%]', 
08-04 01:22:48.492 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 01:22:48.903 24214  5700 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-04 01:22:48.904 24214  5700 D CustomInterceptor: HEADER RESPONSE
08-04 01:22:48.904 24214  5700 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-04 01:22:48.904 24214  5700 D CustomInterceptor: Connection close
08-04 01:22:48.904 24214  5700 D CustomInterceptor: Content-Type application/json
08-04 01:22:48.904 24214  5700 D CustomInterceptor: Date Mon, 03 Aug 2020 23:22:44 GMT
08-04 01:22:48.904 24214  5700 D CustomInterceptor: Expires Mon, 03 Aug 2020 23:27:48 GMT+00:00
08-04 01:22:48.905 24214  5700 D CustomInterceptor: Server gunicorn/19.7.0
08-04 01:22:48.905 24214  5700 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-04 01:22:48.905 24214  5700 D CustomInterceptor: Transfer-Encoding chunked
08-04 01:22:48.905 24214  5700 D CustomInterceptor: Vary Cookie
08-04 01:22:48.905 24214  5700 D CustomInterceptor: X-gunicorn-server app04
08-04 01:22:48.905 24214  5700 D CustomInterceptor: X-Homer Kids, kids. I'm not going to die. That only happens to bad people.
08-04 01:22:48.905 24214  5700 D CustomInterceptor: CACHEABLE true
08-04 01:22:48.905 24214  5700 D CustomInterceptor: REQ https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-04 01:22:48.905 24214  5700 D CustomInterceptor: REQ_SERV_BY net
08-04 01:22:48.905 24214  5700 D CustomInterceptor: PREFLIB Adding response to lrucache - https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-04 01:22:48.909 24214  5700 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-04 01:22:48.924 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:22:48.924 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:22:48.924 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:48.924 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:22:48.924 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '40', toString = 'LruCache[maxSize=100,hits=13,misses=40,hitRate=24%]', 
08-04 01:22:48.924 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:22:49.295 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:22:49.299 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:22:51.210 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:22:51.211 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:22:51.211 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:51.211 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:22:51.211 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '41', toString = 'LruCache[maxSize=100,hits=13,misses=41,hitRate=24%]', 
08-04 01:22:51.211 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:22:51.764 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:22:51.769 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:22:55.183 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:22:55.183 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:22:55.183 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:55.183 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:22:55.183 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '42', toString = 'LruCache[maxSize=100,hits=13,misses=42,hitRate=23%]', 
08-04 01:22:55.183 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:22:55.756 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:22:55.760 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:22:56.190 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:22:56.191 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:22:56.191 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:56.191 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:22:56.191 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '43', toString = 'LruCache[maxSize=100,hits=13,misses=43,hitRate=23%]', 
08-04 01:22:56.191 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:22:56.687 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:22:56.694 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:22:57.282 24214  5024 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 01:22:57.283 24214  5024 D CustomInterceptor: HEADER REQUEST
08-04 01:22:57.283 24214  5024 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:57.283 24214  5024 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '44', toString = 'LruCache[maxSize=100,hits=13,misses=44,hitRate=22%]', 
08-04 01:22:57.284 24214  5024 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 01:22:57.295 24214  5028 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 01:22:57.299 24214  5023 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 01:22:57.300 24214  5028 D CustomInterceptor: HEADER REQUEST
08-04 01:22:57.300 24214  5023 D CustomInterceptor: HEADER REQUEST
08-04 01:22:57.300 24214  5028 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:57.300 24214  5023 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:57.300 24214  5028 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '45', toString = 'LruCache[maxSize=100,hits=13,misses=45,hitRate=22%]', 
08-04 01:22:57.300 24214  5028 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 01:22:57.301 24214  5023 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '46', toString = 'LruCache[maxSize=100,hits=13,misses=46,hitRate=22%]', 
08-04 01:22:57.301 24214  5023 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 01:22:57.303 24214  5025 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 01:22:57.304 24214  5025 D CustomInterceptor: HEADER REQUEST
08-04 01:22:57.304 24214  5025 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:57.305 24214  5025 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '47', toString = 'LruCache[maxSize=100,hits=13,misses=47,hitRate=21%]', 
08-04 01:22:57.305 24214  5025 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 01:22:57.917 24214  5030 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 01:22:57.919 24214  5030 D CustomInterceptor: HEADER REQUEST
08-04 01:22:57.919 24214  5030 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:57.919 24214  5030 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '48', toString = 'LruCache[maxSize=100,hits=13,misses=48,hitRate=21%]', 
08-04 01:22:57.919 24214  5030 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 01:22:58.032 24214  5026 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 01:22:58.036 24214  5026 D CustomInterceptor: HEADER REQUEST
08-04 01:22:58.036 24214  5026 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:58.037 24214  5026 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '49', toString = 'LruCache[maxSize=100,hits=13,misses=49,hitRate=20%]', 
08-04 01:22:58.037 24214  5026 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 01:22:58.796 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:22:58.797 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:22:58.797 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:22:58.797 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:22:58.797 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '50', toString = 'LruCache[maxSize=100,hits=13,misses=50,hitRate=20%]', 
08-04 01:22:58.797 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:22:59.357 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:22:59.362 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:02.750 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:23:02.750 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:02.750 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:02.750 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:23:02.750 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '51', toString = 'LruCache[maxSize=100,hits=13,misses=51,hitRate=20%]', 
08-04 01:23:02.750 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:23:03.226 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:03.229 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:03.648 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:23:03.649 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:03.649 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:03.649 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:23:03.649 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '52', toString = 'LruCache[maxSize=100,hits=13,misses=52,hitRate=20%]', 
08-04 01:23:03.649 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:23:04.040 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:04.043 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:05.957 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:23:05.957 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:05.957 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:05.958 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:23:05.958 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '53', toString = 'LruCache[maxSize=100,hits=13,misses=53,hitRate=19%]', 
08-04 01:23:05.958 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:23:06.520 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:06.524 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:09.928 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:23:09.928 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:09.929 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:09.929 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:23:09.929 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '54', toString = 'LruCache[maxSize=100,hits=13,misses=54,hitRate=19%]', 
08-04 01:23:09.929 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:23:10.490 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:10.493 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:10.937 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 01:23:10.938 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:10.938 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:10.938 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:23:10.938 24214  5700 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 01:23:10.938 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '55', toString = 'LruCache[maxSize=100,hits=13,misses=55,hitRate=19%]', 
08-04 01:23:10.938 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 01:23:11.318 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:11.321 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:12.541 24214  5029 D CustomInterceptor: NETWORK-PROVIDER http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-04 01:23:12.542 24214  5029 D CustomInterceptor: HEADER REQUEST
08-04 01:23:12.542 24214  5029 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:12.542 24214  5029 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '56', toString = 'LruCache[maxSize=100,hits=13,misses=56,hitRate=18%]', 
08-04 01:23:12.542 24214  5029 D CustomInterceptor: PREFLIB GET REQUEST http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-04 01:23:12.542 24214  5029 D CustomInterceptor: PREFLIB found http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs, sending it back
08-04 01:23:12.542 24214  5029 D CustomInterceptor: CONTENT GIF89aÀ€À€ï¿½À€À€ï¿½ï¿½ï¿½À€À€À€!ï¿½À€À€À€À€,À€À€À€À€À€À€À€DÀ€;
08-04 01:23:12.542 24214  5029 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-04 01:23:13.234 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 01:23:13.235 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:13.235 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:13.235 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
