--------- beginning of main
--------- beginning of system
08-06 17:40:35.101 25366  9446 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-06 17:41:36.287 25366  9666 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:36.287 25366  9666 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '11', createCount = '0', putCount = '9', evictionCount = '0', missCount = '35', toString = 'LruCache[maxSize=100,hits=11,misses=35,hitRate=23%]', 
08-06 17:41:36.287 25366  9666 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 17:41:36.433 25366  9666 D CustomInterceptor: HEADER RESPONSE
08-06 17:41:36.434 25366  9666 D CustomInterceptor: accept-ranges bytes
08-06 17:41:36.434 25366  9666 D CustomInterceptor: access-control-allow-headers X-Requested-With
08-06 17:41:36.434 25366  9666 D CustomInterceptor: access-control-allow-origin *
08-06 17:41:36.434 25366  9666 D CustomInterceptor: cache-control public, max-age=31557600
08-06 17:41:36.434 25366  9666 D CustomInterceptor: content-length 56376
08-06 17:41:36.434 25366  9666 D CustomInterceptor: content-type image/jpeg
08-06 17:41:36.434 25366  9666 D CustomInterceptor: date Thu, 06 Aug 2020 15:41:32 GMT
08-06 17:41:36.434 25366  9666 D CustomInterceptor: etag "437a696a349f51922bbe425cbbf1673b"
08-06 17:41:36.434 25366  9666 D CustomInterceptor: last-modified Thu, 06 Aug 2020 07:03:39 GMT
08-06 17:41:36.434 25366  9666 D CustomInterceptor: server nginx
08-06 17:41:36.434 25366  9666 D CustomInterceptor: server-timing akam;dur=33;start=2020-07-28T09:12:08.228Z;total=491;desc=miss,rtt;dur=0
08-06 17:41:36.434 25366  9666 D CustomInterceptor: status 200 OK
08-06 17:41:36.434 25366  9666 D CustomInterceptor: timing-allow-origin *
08-06 17:41:36.434 25366  9666 D CustomInterceptor: vary User-Agent
08-06 17:41:36.434 25366  9666 D CustomInterceptor: via 1.1 varnish
08-06 17:41:36.434 25366  9666 D CustomInterceptor: x-cache HIT, HIT
08-06 17:41:36.434 25366  9666 D CustomInterceptor: x-cache-hits 1, 1
08-06 17:41:36.435 25366  9666 D CustomInterceptor: x-cld-vary User-Agent
08-06 17:41:36.435 25366  9666 D CustomInterceptor: x-request-id 6b3617c9242430f089caa1d322b343a6
08-06 17:41:36.435 25366  9666 D CustomInterceptor: x-served-by cache-bwi5143-BWI, cache-ams21045-AMS
08-06 17:41:36.435 25366  9666 D CustomInterceptor: x-timer S1595958603.517924,VS0,VE1
08-06 17:41:36.435 25366  9666 D CustomInterceptor: CACHEABLE true
08-06 17:41:36.435 25366  9666 D CustomInterceptor: REQ https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-06 17:41:36.435 25366  9666 D CustomInterceptor: REQ_SERV_BY net
08-06 17:41:36.435 25366  9666 D CustomInterceptor: PREFLIB Adding response to lrucache - https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-06 17:41:36.451 25366  9666 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-06 17:41:36.488 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 17:41:36.489 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:41:36.489 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:36.489 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:41:36.489 25366 10217 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 17:41:36.489 25366 10217 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '36', toString = 'LruCache[maxSize=100,hits=12,misses=36,hitRate=25%]', 
08-06 17:41:36.489 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 17:41:36.876 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:41:36.879 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:41:38.793 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 17:41:38.794 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:41:38.794 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:38.794 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:41:38.794 25366 10217 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 17:41:38.794 25366 10217 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '37', toString = 'LruCache[maxSize=100,hits=12,misses=37,hitRate=24%]', 
08-06 17:41:38.794 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 17:41:39.331 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:41:39.335 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:41:42.755 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 17:41:42.756 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:41:42.756 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:42.756 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:41:42.756 25366 10217 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 17:41:42.756 25366 10217 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '38', toString = 'LruCache[maxSize=100,hits=12,misses=38,hitRate=24%]', 
08-06 17:41:42.756 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 17:41:43.329 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:41:43.333 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:41:43.755 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-06 17:41:43.756 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:41:43.756 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:43.756 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:41:43.756 25366 10217 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 17:41:43.756 25366 10217 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '39', toString = 'LruCache[maxSize=100,hits=12,misses=39,hitRate=23%]', 
08-06 17:41:43.756 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 17:41:44.172 25366 10217 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-06 17:41:44.174 25366 10217 D CustomInterceptor: HEADER RESPONSE
08-06 17:41:44.174 25366 10217 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-06 17:41:44.174 25366 10217 D CustomInterceptor: Connection close
08-06 17:41:44.174 25366 10217 D CustomInterceptor: Content-Type application/json
08-06 17:41:44.174 25366 10217 D CustomInterceptor: Date Thu, 06 Aug 2020 15:41:40 GMT
08-06 17:41:44.174 25366 10217 D CustomInterceptor: Expires Thu, 06 Aug 2020 15:46:44 GMT+00:00
08-06 17:41:44.174 25366 10217 D CustomInterceptor: Server gunicorn/19.7.0
08-06 17:41:44.174 25366 10217 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-06 17:41:44.174 25366 10217 D CustomInterceptor: Transfer-Encoding chunked
08-06 17:41:44.174 25366 10217 D CustomInterceptor: Vary Cookie
08-06 17:41:44.174 25366 10217 D CustomInterceptor: X-gunicorn-server app04
08-06 17:41:44.174 25366 10217 D CustomInterceptor: X-Homer Kids, kids. I'm not going to die. That only happens to bad people.
08-06 17:41:44.175 25366 10217 D CustomInterceptor: CACHEABLE true
08-06 17:41:44.175 25366 10217 D CustomInterceptor: REQ https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-06 17:41:44.175 25366 10217 D CustomInterceptor: REQ_SERV_BY net
08-06 17:41:44.175 25366 10217 D CustomInterceptor: PREFLIB Adding response to lrucache - https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-06 17:41:44.178 25366 10217 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-06 17:41:44.195 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:41:44.195 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:41:44.195 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:44.195 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:41:44.195 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '40', toString = 'LruCache[maxSize=100,hits=13,misses=40,hitRate=24%]', 
08-06 17:41:44.196 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:41:44.703 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:41:44.707 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:41:46.678 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:41:46.678 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:41:46.678 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:46.678 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:41:46.678 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '41', toString = 'LruCache[maxSize=100,hits=13,misses=41,hitRate=24%]', 
08-06 17:41:46.678 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:41:47.228 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:41:47.231 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:41:50.636 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:41:50.637 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:41:50.637 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:50.637 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:41:50.637 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '42', toString = 'LruCache[maxSize=100,hits=13,misses=42,hitRate=23%]', 
08-06 17:41:50.637 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:41:51.217 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:41:51.220 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:41:51.643 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:41:51.643 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:41:51.643 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:51.643 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:41:51.643 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '43', toString = 'LruCache[maxSize=100,hits=13,misses=43,hitRate=23%]', 
08-06 17:41:51.643 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:41:52.037 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:41:52.040 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:41:52.140 25366  9664 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 17:41:52.141 25366  9664 D CustomInterceptor: HEADER REQUEST
08-06 17:41:52.141 25366  9664 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:52.141 25366  9664 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '44', toString = 'LruCache[maxSize=100,hits=13,misses=44,hitRate=22%]', 
08-06 17:41:52.141 25366  9664 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 17:41:52.157 25366  9669 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 17:41:52.158 25366  9669 D CustomInterceptor: HEADER REQUEST
08-06 17:41:52.159 25366  9669 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:52.159 25366  9669 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '45', toString = 'LruCache[maxSize=100,hits=13,misses=45,hitRate=22%]', 
08-06 17:41:52.159 25366  9669 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 17:41:52.165 25366  9667 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 17:41:52.165 25366  9662 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 17:41:52.166 25366  9667 D CustomInterceptor: HEADER REQUEST
08-06 17:41:52.166 25366  9667 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:52.167 25366  9662 D CustomInterceptor: HEADER REQUEST
08-06 17:41:52.167 25366  9662 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:52.167 25366  9667 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '46', toString = 'LruCache[maxSize=100,hits=13,misses=46,hitRate=22%]', 
08-06 17:41:52.167 25366  9662 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '46', toString = 'LruCache[maxSize=100,hits=13,misses=46,hitRate=22%]', 
08-06 17:41:52.167 25366  9667 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 17:41:52.167 25366  9662 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 17:41:52.807 25366  9665 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 17:41:52.808 25366  9665 D CustomInterceptor: HEADER REQUEST
08-06 17:41:52.809 25366  9665 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:52.809 25366  9665 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '48', toString = 'LruCache[maxSize=100,hits=13,misses=48,hitRate=21%]', 
08-06 17:41:52.809 25366  9665 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 17:41:52.833 25366  9663 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 17:41:52.834 25366  9663 D CustomInterceptor: HEADER REQUEST
08-06 17:41:52.834 25366  9663 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:52.834 25366  9663 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '49', toString = 'LruCache[maxSize=100,hits=13,misses=49,hitRate=20%]', 
08-06 17:41:52.834 25366  9663 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 17:41:53.973 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:41:53.974 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:41:53.974 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:53.974 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:41:53.974 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '50', toString = 'LruCache[maxSize=100,hits=13,misses=50,hitRate=20%]', 
08-06 17:41:53.974 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:41:54.506 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:41:54.511 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:41:57.925 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:41:57.926 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:41:57.926 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:57.926 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:41:57.927 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '51', toString = 'LruCache[maxSize=100,hits=13,misses=51,hitRate=20%]', 
08-06 17:41:57.927 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:41:58.489 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:41:58.500 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:41:58.927 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:41:58.927 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:41:58.928 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:41:58.928 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:41:58.928 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '52', toString = 'LruCache[maxSize=100,hits=13,misses=52,hitRate=20%]', 
08-06 17:41:58.928 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:41:59.416 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:41:59.421 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:01.329 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:42:01.329 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:01.329 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:01.329 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:01.329 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '53', toString = 'LruCache[maxSize=100,hits=13,misses=53,hitRate=19%]', 
08-06 17:42:01.330 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:42:01.862 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:01.865 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:05.279 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:42:05.280 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:05.280 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:05.280 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:05.280 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '54', toString = 'LruCache[maxSize=100,hits=13,misses=54,hitRate=19%]', 
08-06 17:42:05.280 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:42:05.865 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:05.869 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:06.291 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:42:06.291 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:06.291 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:06.291 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:06.292 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '55', toString = 'LruCache[maxSize=100,hits=13,misses=55,hitRate=19%]', 
08-06 17:42:06.292 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:42:06.796 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:06.799 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:08.698 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:42:08.699 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:08.699 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:08.699 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:08.699 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '56', toString = 'LruCache[maxSize=100,hits=13,misses=56,hitRate=18%]', 
08-06 17:42:08.699 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:42:09.234 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:09.237 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:11.610 25366  9668 D CustomInterceptor: NETWORK-PROVIDER http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-06 17:42:11.611 25366  9668 D CustomInterceptor: HEADER REQUEST
08-06 17:42:11.613 25366  9668 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:11.613 25366  9668 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '57', toString = 'LruCache[maxSize=100,hits=13,misses=57,hitRate=18%]', 
08-06 17:42:11.613 25366  9668 D CustomInterceptor: PREFLIB GET REQUEST http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-06 17:42:11.613 25366  9668 D CustomInterceptor: PREFLIB found http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs, sending it back
