--------- beginning of main
--------- beginning of system
08-06 04:51:36.977 18491  6980 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-06 04:52:36.586 18491  7212 D CustomInterceptor: last-modified Wed, 05 Aug 2020 18:14:39 GMT
08-06 04:52:36.587 18491  7212 D CustomInterceptor: server nginx
08-06 04:52:36.587 18491  7212 D CustomInterceptor: server-timing akam;dur=33;start=2020-07-28T09:12:08.228Z;total=491;desc=miss,rtt;dur=0
08-06 04:52:36.587 18491  7212 D CustomInterceptor: status 200 OK
08-06 04:52:36.587 18491  7212 D CustomInterceptor: timing-allow-origin *
08-06 04:52:36.587 18491  7212 D CustomInterceptor: vary User-Agent
08-06 04:52:36.587 18491  7212 D CustomInterceptor: via 1.1 varnish
08-06 04:52:36.587 18491  7212 D CustomInterceptor: x-cache HIT, HIT
08-06 04:52:36.587 18491  7212 D CustomInterceptor: x-cache-hits 1, 1
08-06 04:52:36.587 18491  7212 D CustomInterceptor: x-cld-vary User-Agent
08-06 04:52:36.587 18491  7212 D CustomInterceptor: x-request-id 6b3617c9242430f089caa1d322b343a6
08-06 04:52:36.587 18491  7212 D CustomInterceptor: x-served-by cache-bwi5143-BWI, cache-ams21045-AMS
08-06 04:52:36.587 18491  7212 D CustomInterceptor: x-timer S1595958603.517924,VS0,VE1
08-06 04:52:36.587 18491  7212 D CustomInterceptor: CACHEABLE true
08-06 04:52:36.587 18491  7212 D CustomInterceptor: REQ https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-06 04:52:36.587 18491  7212 D CustomInterceptor: REQ_SERV_BY net
08-06 04:52:36.587 18491  7212 D CustomInterceptor: PREFLIB Adding response to lrucache - https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-06 04:52:36.603 18491  7212 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-06 04:52:36.628 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:36.628 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:36.629 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:36.629 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:36.629 18491  7843 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '35', toString = 'LruCache[maxSize=100,hits=12,misses=35,hitRate=25%]', 
08-06 04:52:36.629 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:37.000 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:37.003 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:37.468 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 04:52:37.469 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:37.469 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:37.469 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:37.470 18491  7843 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 04:52:37.470 18491  7843 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '36', toString = 'LruCache[maxSize=100,hits=12,misses=36,hitRate=25%]', 
08-06 04:52:37.470 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:37.942 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:37.950 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:39.956 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 04:52:39.958 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:39.958 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:39.959 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:39.959 18491  7843 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 04:52:39.959 18491  7843 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '37', toString = 'LruCache[maxSize=100,hits=12,misses=37,hitRate=24%]', 
08-06 04:52:39.959 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:40.480 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:40.485 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:43.913 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 04:52:43.914 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:43.915 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:43.915 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:43.915 18491  7843 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 04:52:43.915 18491  7843 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '38', toString = 'LruCache[maxSize=100,hits=12,misses=38,hitRate=24%]', 
08-06 04:52:43.915 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:44.493 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:44.498 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:44.898 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-06 04:52:44.899 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:44.900 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:44.900 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:44.900 18491  7843 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 04:52:44.900 18491  7843 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '39', toString = 'LruCache[maxSize=100,hits=12,misses=39,hitRate=23%]', 
08-06 04:52:44.900 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:45.332 18491  7843 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-06 04:52:45.333 18491  7843 D CustomInterceptor: HEADER RESPONSE
08-06 04:52:45.333 18491  7843 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-06 04:52:45.333 18491  7843 D CustomInterceptor: Connection close
08-06 04:52:45.334 18491  7843 D CustomInterceptor: Content-Type application/json
08-06 04:52:45.334 18491  7843 D CustomInterceptor: Date Thu, 06 Aug 2020 02:52:41 GMT
08-06 04:52:45.334 18491  7843 D CustomInterceptor: Expires Thu, 06 Aug 2020 02:57:45 GMT+00:00
08-06 04:52:45.334 18491  7843 D CustomInterceptor: Server gunicorn/19.7.0
08-06 04:52:45.334 18491  7843 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-06 04:52:45.334 18491  7843 D CustomInterceptor: Transfer-Encoding chunked
08-06 04:52:45.334 18491  7843 D CustomInterceptor: Vary Cookie
08-06 04:52:45.334 18491  7843 D CustomInterceptor: X-gunicorn-server app04
08-06 04:52:45.334 18491  7843 D CustomInterceptor: X-Homer Kids, kids. I'm not going to die. That only happens to bad people.
08-06 04:52:45.335 18491  7843 D CustomInterceptor: CACHEABLE true
08-06 04:52:45.335 18491  7843 D CustomInterceptor: REQ https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-06 04:52:45.335 18491  7843 D CustomInterceptor: REQ_SERV_BY net
08-06 04:52:45.335 18491  7843 D CustomInterceptor: PREFLIB Adding response to lrucache - https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-06 04:52:45.340 18491  7843 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-06 04:52:45.360 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:45.360 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:45.360 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:45.360 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:45.360 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '40', toString = 'LruCache[maxSize=100,hits=13,misses=40,hitRate=24%]', 
08-06 04:52:45.360 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:45.825 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:45.831 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:47.723 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:47.723 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:47.723 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:47.723 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:47.723 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '41', toString = 'LruCache[maxSize=100,hits=13,misses=41,hitRate=24%]', 
08-06 04:52:47.723 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:48.260 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:48.263 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:51.694 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:51.694 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:51.694 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:51.694 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:51.695 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '42', toString = 'LruCache[maxSize=100,hits=13,misses=42,hitRate=23%]', 
08-06 04:52:51.695 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:52.256 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:52.260 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:52.695 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:52.695 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:52.695 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:52.695 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:52.695 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '43', toString = 'LruCache[maxSize=100,hits=13,misses=43,hitRate=23%]', 
08-06 04:52:52.696 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:53.092 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:53.102 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:53.979 18491  7215 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 04:52:53.982 18491  7215 D CustomInterceptor: HEADER REQUEST
08-06 04:52:53.982 18491  7215 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:53.983 18491  7215 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '44', toString = 'LruCache[maxSize=100,hits=13,misses=44,hitRate=22%]', 
08-06 04:52:53.983 18491  7215 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:53.992 18491  7210 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 04:52:53.993 18491  7210 D CustomInterceptor: HEADER REQUEST
08-06 04:52:53.994 18491  7210 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:53.994 18491  7210 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '45', toString = 'LruCache[maxSize=100,hits=13,misses=45,hitRate=22%]', 
08-06 04:52:53.994 18491  7210 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:53.994 18491  7209 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 04:52:53.995 18491  7209 D CustomInterceptor: HEADER REQUEST
08-06 04:52:53.996 18491  7209 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:53.996 18491  7209 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '46', toString = 'LruCache[maxSize=100,hits=13,misses=46,hitRate=22%]', 
08-06 04:52:53.996 18491  7209 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:53.996 18491  7208 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 04:52:53.998 18491  7208 D CustomInterceptor: HEADER REQUEST
08-06 04:52:53.998 18491  7208 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:53.998 18491  7208 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '47', toString = 'LruCache[maxSize=100,hits=13,misses=47,hitRate=21%]', 
08-06 04:52:53.998 18491  7208 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:54.862 18491  7213 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 04:52:54.864 18491  7213 D CustomInterceptor: HEADER REQUEST
08-06 04:52:54.864 18491  7213 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:54.864 18491  7213 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '48', toString = 'LruCache[maxSize=100,hits=13,misses=48,hitRate=21%]', 
08-06 04:52:54.864 18491  7213 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:54.865 18491  7211 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 04:52:54.866 18491  7211 D CustomInterceptor: HEADER REQUEST
08-06 04:52:54.866 18491  7211 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:54.866 18491  7211 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '49', toString = 'LruCache[maxSize=100,hits=13,misses=49,hitRate=20%]', 
08-06 04:52:54.866 18491  7211 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:55.094 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:55.094 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:55.095 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:55.095 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:55.095 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '50', toString = 'LruCache[maxSize=100,hits=13,misses=50,hitRate=20%]', 
08-06 04:52:55.096 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:55.537 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:55.540 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:58.969 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:58.969 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:58.969 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:58.969 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:58.969 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '51', toString = 'LruCache[maxSize=100,hits=13,misses=51,hitRate=20%]', 
08-06 04:52:58.969 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:59.522 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:59.526 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:59.964 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:59.964 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:59.965 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:59.965 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:59.965 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '52', toString = 'LruCache[maxSize=100,hits=13,misses=52,hitRate=20%]', 
08-06 04:52:59.965 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:53:00.461 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:53:00.466 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:02.371 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:53:02.371 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:53:02.371 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:02.371 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:53:02.371 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '53', toString = 'LruCache[maxSize=100,hits=13,misses=53,hitRate=19%]', 
08-06 04:53:02.371 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:53:02.904 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:53:02.908 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:06.333 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:53:06.333 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:53:06.333 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:06.333 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:53:06.334 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '54', toString = 'LruCache[maxSize=100,hits=13,misses=54,hitRate=19%]', 
08-06 04:53:06.334 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:53:06.909 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:53:06.914 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:07.337 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:53:07.337 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:53:07.337 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:07.337 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:53:07.337 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '55', toString = 'LruCache[maxSize=100,hits=13,misses=55,hitRate=19%]', 
08-06 04:53:07.337 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:53:07.721 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:53:07.724 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:09.657 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:53:09.657 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:53:09.657 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:09.657 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:53:09.657 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '56', toString = 'LruCache[maxSize=100,hits=13,misses=56,hitRate=18%]', 
08-06 04:53:09.657 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:53:10.177 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:53:10.180 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:10.669 18491  7214 D CustomInterceptor: NETWORK-PROVIDER http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-06 04:53:10.670 18491  7214 D CustomInterceptor: HEADER REQUEST
08-06 04:53:10.670 18491  7214 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:10.671 18491  7214 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '57', toString = 'LruCache[maxSize=100,hits=13,misses=57,hitRate=18%]', 
08-06 04:53:10.671 18491  7214 D CustomInterceptor: PREFLIB GET REQUEST http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-06 04:53:10.671 18491  7214 D CustomInterceptor: PREFLIB found http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs, sending it back
