--------- beginning of main
--------- beginning of system
08-04 03:13:44.170 32275  8633 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-04 03:14:42.954 32275  8888 D CustomInterceptor: last-modified Mon, 03 Aug 2020 16:36:45 GMT
08-04 03:14:42.954 32275  8888 D CustomInterceptor: server nginx
08-04 03:14:42.955 32275  8888 D CustomInterceptor: server-timing akam;dur=33;start=2020-07-28T09:12:08.228Z;total=491;desc=miss,rtt;dur=0
08-04 03:14:42.955 32275  8888 D CustomInterceptor: status 200 OK
08-04 03:14:42.955 32275  8888 D CustomInterceptor: timing-allow-origin *
08-04 03:14:42.955 32275  8888 D CustomInterceptor: vary User-Agent
08-04 03:14:42.955 32275  8888 D CustomInterceptor: via 1.1 varnish
08-04 03:14:42.955 32275  8888 D CustomInterceptor: x-cache HIT, HIT
08-04 03:14:42.955 32275  8888 D CustomInterceptor: x-cache-hits 1, 1
08-04 03:14:42.955 32275  8888 D CustomInterceptor: x-cld-vary User-Agent
08-04 03:14:42.955 32275  8888 D CustomInterceptor: x-request-id 6b3617c9242430f089caa1d322b343a6
08-04 03:14:42.955 32275  8888 D CustomInterceptor: x-served-by cache-bwi5143-BWI, cache-ams21045-AMS
08-04 03:14:42.955 32275  8888 D CustomInterceptor: x-timer S1595958603.517924,VS0,VE1
08-04 03:14:42.955 32275  8888 D CustomInterceptor: CACHEABLE true
08-04 03:14:42.955 32275  8888 D CustomInterceptor: REQ https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-04 03:14:42.955 32275  8888 D CustomInterceptor: REQ_SERV_BY net
08-04 03:14:42.955 32275  8888 D CustomInterceptor: PREFLIB Adding response to lrucache - https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-04 03:14:42.964 32275  8888 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-04 03:14:43.495 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:43.495 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:43.495 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:43.495 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:43.495 32275  9510 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '35', toString = 'LruCache[maxSize=100,hits=12,misses=35,hitRate=25%]', 
08-04 03:14:43.495 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:43.996 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:44.002 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:44.511 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 03:14:44.513 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:44.513 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:44.513 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:44.513 32275  9510 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 03:14:44.513 32275  9510 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '36', toString = 'LruCache[maxSize=100,hits=12,misses=36,hitRate=25%]', 
08-04 03:14:44.513 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:14:44.910 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:44.914 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:46.827 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 03:14:46.830 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:46.830 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:46.830 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:46.830 32275  9510 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 03:14:46.831 32275  9510 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '37', toString = 'LruCache[maxSize=100,hits=12,misses=37,hitRate=24%]', 
08-04 03:14:46.831 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:14:47.368 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:47.373 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:50.784 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 03:14:50.785 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:50.785 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:50.786 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:50.786 32275  9510 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 03:14:50.786 32275  9510 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '38', toString = 'LruCache[maxSize=100,hits=12,misses=38,hitRate=24%]', 
08-04 03:14:50.786 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:14:51.368 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:51.373 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:51.799 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-04 03:14:51.800 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:51.800 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:51.800 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:51.800 32275  9510 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 03:14:51.800 32275  9510 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '39', toString = 'LruCache[maxSize=100,hits=12,misses=39,hitRate=23%]', 
08-04 03:14:51.800 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:14:52.165 32275  9510 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-04 03:14:52.166 32275  9510 D CustomInterceptor: HEADER RESPONSE
08-04 03:14:52.166 32275  9510 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-04 03:14:52.167 32275  9510 D CustomInterceptor: Connection close
08-04 03:14:52.167 32275  9510 D CustomInterceptor: Content-Type application/json
08-04 03:14:52.167 32275  9510 D CustomInterceptor: Date Tue, 04 Aug 2020 01:14:48 GMT
08-04 03:14:52.167 32275  9510 D CustomInterceptor: Expires Tue, 04 Aug 2020 01:19:52 GMT+00:00
08-04 03:14:52.167 32275  9510 D CustomInterceptor: Server gunicorn/19.7.0
08-04 03:14:52.167 32275  9510 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-04 03:14:52.167 32275  9510 D CustomInterceptor: Transfer-Encoding chunked
08-04 03:14:52.167 32275  9510 D CustomInterceptor: Vary Cookie
08-04 03:14:52.167 32275  9510 D CustomInterceptor: X-gunicorn-server app04
08-04 03:14:52.167 32275  9510 D CustomInterceptor: X-Homer Kids, kids. I'm not going to die. That only happens to bad people.
08-04 03:14:52.167 32275  9510 D CustomInterceptor: CACHEABLE true
08-04 03:14:52.167 32275  9510 D CustomInterceptor: REQ https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-04 03:14:52.167 32275  9510 D CustomInterceptor: REQ_SERV_BY net
08-04 03:14:52.167 32275  9510 D CustomInterceptor: PREFLIB Adding response to lrucache - https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-04 03:14:52.170 32275  9510 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-04 03:14:52.181 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:52.181 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:52.181 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:52.182 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:52.182 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '40', toString = 'LruCache[maxSize=100,hits=13,misses=40,hitRate=24%]', 
08-04 03:14:52.182 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:52.575 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:52.578 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:54.495 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:54.495 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:54.495 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:54.495 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:54.495 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '41', toString = 'LruCache[maxSize=100,hits=13,misses=41,hitRate=24%]', 
08-04 03:14:54.496 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:55.037 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:55.040 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:58.477 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:58.477 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:58.478 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:58.478 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:58.478 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '42', toString = 'LruCache[maxSize=100,hits=13,misses=42,hitRate=23%]', 
08-04 03:14:58.478 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:59.039 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:59.045 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:59.454 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:59.455 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:59.455 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:59.455 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:59.455 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '43', toString = 'LruCache[maxSize=100,hits=13,misses=43,hitRate=23%]', 
08-04 03:14:59.455 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:59.863 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:59.867 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:00.955 32275  8884 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 03:15:00.958 32275  8884 D CustomInterceptor: HEADER REQUEST
08-04 03:15:00.958 32275  8884 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:00.958 32275  8884 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '44', toString = 'LruCache[maxSize=100,hits=13,misses=44,hitRate=22%]', 
08-04 03:15:00.958 32275  8884 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:15:00.967 32275  8891 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 03:15:00.967 32275  8891 D CustomInterceptor: HEADER REQUEST
08-04 03:15:00.967 32275  8891 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:00.968 32275  8891 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '45', toString = 'LruCache[maxSize=100,hits=13,misses=45,hitRate=22%]', 
08-04 03:15:00.968 32275  8891 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:15:00.968 32275  8886 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 03:15:00.970 32275  8886 D CustomInterceptor: HEADER REQUEST
08-04 03:15:00.970 32275  8886 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:00.970 32275  8886 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '46', toString = 'LruCache[maxSize=100,hits=13,misses=46,hitRate=22%]', 
08-04 03:15:00.970 32275  8886 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:15:00.973 32275  8885 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 03:15:00.974 32275  8885 D CustomInterceptor: HEADER REQUEST
08-04 03:15:00.975 32275  8885 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:00.975 32275  8885 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '47', toString = 'LruCache[maxSize=100,hits=13,misses=47,hitRate=21%]', 
08-04 03:15:00.975 32275  8885 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:15:01.608 32275  8889 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 03:15:01.610 32275  8889 D CustomInterceptor: HEADER REQUEST
08-04 03:15:01.610 32275  8889 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:01.610 32275  8889 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '48', toString = 'LruCache[maxSize=100,hits=13,misses=48,hitRate=21%]', 
08-04 03:15:01.610 32275  8889 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:15:01.625 32275  8887 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 03:15:01.627 32275  8887 D CustomInterceptor: HEADER REQUEST
08-04 03:15:01.627 32275  8887 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:01.627 32275  8887 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '49', toString = 'LruCache[maxSize=100,hits=13,misses=49,hitRate=20%]', 
08-04 03:15:01.627 32275  8887 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:15:01.787 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:15:01.787 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:01.787 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:01.787 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:01.788 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '50', toString = 'LruCache[maxSize=100,hits=13,misses=50,hitRate=20%]', 
08-04 03:15:01.788 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:15:02.317 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:02.321 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:05.736 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:15:05.736 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:05.736 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:05.736 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:05.736 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '51', toString = 'LruCache[maxSize=100,hits=13,misses=51,hitRate=20%]', 
08-04 03:15:05.736 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:15:06.295 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:06.298 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:06.722 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:15:06.723 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:06.723 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:06.723 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:06.723 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '52', toString = 'LruCache[maxSize=100,hits=13,misses=52,hitRate=20%]', 
08-04 03:15:06.723 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:15:07.120 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:07.123 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:09.045 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:15:09.045 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:09.045 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:09.045 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:09.045 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '53', toString = 'LruCache[maxSize=100,hits=13,misses=53,hitRate=19%]', 
08-04 03:15:09.045 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:15:09.674 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:09.677 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:13.121 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:15:13.121 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:13.121 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:13.121 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:13.121 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '54', toString = 'LruCache[maxSize=100,hits=13,misses=54,hitRate=19%]', 
08-04 03:15:13.121 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:15:13.671 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:13.675 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:14.105 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:15:14.105 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:14.105 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:14.105 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:14.107 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '55', toString = 'LruCache[maxSize=100,hits=13,misses=55,hitRate=19%]', 
08-04 03:15:14.107 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:15:14.488 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:14.493 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:16.355 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:15:16.356 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:16.356 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:16.356 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:16.356 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '56', toString = 'LruCache[maxSize=100,hits=13,misses=56,hitRate=18%]', 
08-04 03:15:16.356 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:15:16.708 32275  8890 D CustomInterceptor: NETWORK-PROVIDER http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-04 03:15:16.709 32275  8890 D CustomInterceptor: HEADER REQUEST
08-04 03:15:16.709 32275  8890 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:16.709 32275  8890 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '57', toString = 'LruCache[maxSize=100,hits=13,misses=57,hitRate=18%]', 
08-04 03:15:16.709 32275  8890 D CustomInterceptor: PREFLIB GET REQUEST http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-04 03:15:16.709 32275  8890 D CustomInterceptor: PREFLIB found http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs, sending it back
08-04 03:15:16.709 32275  8890 D CustomInterceptor: CONTENT GIF89aÀ€À€ï¿½À€À€ï¿½ï¿½ï¿½À€À€À€!ï¿½À€À€À€À€,À€À€À€À€À€À€À€DÀ€;
