--------- beginning of main
--------- beginning of system
08-04 02:31:49.010 29597  2769 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-04 02:32:47.807 29597  3007 D CustomInterceptor: server nginx
08-04 02:32:47.807 29597  3007 D CustomInterceptor: server-timing akam;dur=33;start=2020-07-28T09:12:08.228Z;total=491;desc=miss,rtt;dur=0
08-04 02:32:47.807 29597  3007 D CustomInterceptor: status 200 OK
08-04 02:32:47.807 29597  3007 D CustomInterceptor: timing-allow-origin *
08-04 02:32:47.807 29597  3007 D CustomInterceptor: vary User-Agent
08-04 02:32:47.807 29597  3007 D CustomInterceptor: via 1.1 varnish
08-04 02:32:47.807 29597  3007 D CustomInterceptor: x-cache HIT, HIT
08-04 02:32:47.807 29597  3007 D CustomInterceptor: x-cache-hits 1, 1
08-04 02:32:47.807 29597  3007 D CustomInterceptor: x-cld-vary User-Agent
08-04 02:32:47.807 29597  3007 D CustomInterceptor: x-request-id 6b3617c9242430f089caa1d322b343a6
08-04 02:32:47.807 29597  3007 D CustomInterceptor: x-served-by cache-bwi5143-BWI, cache-ams21045-AMS
08-04 02:32:47.808 29597  3007 D CustomInterceptor: x-timer S1595958603.517924,VS0,VE1
08-04 02:32:47.809 29597  3007 D CustomInterceptor: CACHEABLE true
08-04 02:32:47.809 29597  3007 D CustomInterceptor: REQ https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-04 02:32:47.809 29597  3007 D CustomInterceptor: REQ_SERV_BY net
08-04 02:32:47.809 29597  3007 D CustomInterceptor: PREFLIB Adding response to lrucache - https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-04 02:32:47.817 29597  3007 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-04 02:32:48.346 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 02:32:48.347 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:32:48.347 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:32:48.347 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:32:48.347 29597  3694 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '35', toString = 'LruCache[maxSize=100,hits=12,misses=35,hitRate=25%]', 
08-04 02:32:48.347 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 02:32:48.842 29597  3694 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 02:32:48.848 29597  3694 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 02:32:49.280 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 02:32:49.281 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:32:49.281 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:32:49.281 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:32:49.281 29597  3694 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 02:32:49.282 29597  3694 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '36', toString = 'LruCache[maxSize=100,hits=12,misses=36,hitRate=25%]', 
08-04 02:32:49.282 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 02:32:49.760 29597  3694 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 02:32:49.770 29597  3694 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 02:32:51.663 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 02:32:51.664 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:32:51.664 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:32:51.664 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:32:51.664 29597  3694 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 02:32:51.665 29597  3694 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '37', toString = 'LruCache[maxSize=100,hits=12,misses=37,hitRate=24%]', 
08-04 02:32:51.665 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 02:32:52.207 29597  3694 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 02:32:52.210 29597  3694 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 02:32:55.637 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 02:32:55.638 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:32:55.638 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:32:55.638 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:32:55.638 29597  3694 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 02:32:55.638 29597  3694 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '38', toString = 'LruCache[maxSize=100,hits=12,misses=38,hitRate=24%]', 
08-04 02:32:55.638 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 02:32:56.214 29597  3694 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 02:32:56.219 29597  3694 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 02:32:56.627 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-04 02:32:56.628 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:32:56.628 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:32:56.628 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:32:56.628 29597  3694 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 02:32:56.628 29597  3694 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '39', toString = 'LruCache[maxSize=100,hits=12,misses=39,hitRate=23%]', 
08-04 02:32:56.628 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 02:32:57.025 29597  3694 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-04 02:32:57.026 29597  3694 D CustomInterceptor: HEADER RESPONSE
08-04 02:32:57.027 29597  3694 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-04 02:32:57.027 29597  3694 D CustomInterceptor: Connection close
08-04 02:32:57.027 29597  3694 D CustomInterceptor: Content-Type application/json
08-04 02:32:57.027 29597  3694 D CustomInterceptor: Date Tue, 04 Aug 2020 00:32:52 GMT
08-04 02:32:57.027 29597  3694 D CustomInterceptor: Expires Tue, 04 Aug 2020 00:37:57 GMT+00:00
08-04 02:32:57.027 29597  3694 D CustomInterceptor: Server gunicorn/19.7.0
08-04 02:32:57.027 29597  3694 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-04 02:32:57.027 29597  3694 D CustomInterceptor: Transfer-Encoding chunked
08-04 02:32:57.027 29597  3694 D CustomInterceptor: Vary Cookie
08-04 02:32:57.027 29597  3694 D CustomInterceptor: X-gunicorn-server app04
08-04 02:32:57.027 29597  3694 D CustomInterceptor: X-Homer Kids, kids. I'm not going to die. That only happens to bad people.
08-04 02:32:57.027 29597  3694 D CustomInterceptor: CACHEABLE true
08-04 02:32:57.027 29597  3694 D CustomInterceptor: REQ https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-04 02:32:57.027 29597  3694 D CustomInterceptor: REQ_SERV_BY net
08-04 02:32:57.027 29597  3694 D CustomInterceptor: PREFLIB Adding response to lrucache - https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-04 02:32:57.030 29597  3694 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-04 02:32:57.049 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 02:32:57.049 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:32:57.049 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:32:57.049 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:32:57.050 29597  3694 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '40', toString = 'LruCache[maxSize=100,hits=13,misses=40,hitRate=24%]', 
08-04 02:32:57.050 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 02:32:57.441 29597  3694 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 02:32:57.451 29597  3694 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 02:32:59.344 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 02:32:59.344 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:32:59.344 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:32:59.344 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:32:59.345 29597  3694 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '41', toString = 'LruCache[maxSize=100,hits=13,misses=41,hitRate=24%]', 
08-04 02:32:59.345 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 02:32:59.885 29597  3694 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 02:32:59.889 29597  3694 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 02:33:03.307 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 02:33:03.307 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:33:03.307 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:03.307 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:33:03.307 29597  3694 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '42', toString = 'LruCache[maxSize=100,hits=13,misses=42,hitRate=23%]', 
08-04 02:33:03.307 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 02:33:03.878 29597  3694 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 02:33:03.882 29597  3694 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 02:33:04.324 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 02:33:04.324 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:33:04.324 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:04.324 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:33:04.324 29597  3694 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '43', toString = 'LruCache[maxSize=100,hits=13,misses=43,hitRate=23%]', 
08-04 02:33:04.324 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 02:33:04.710 29597  3694 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 02:33:04.714 29597  3694 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 02:33:05.901 29597  3008 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 02:33:05.902 29597  3008 D CustomInterceptor: HEADER REQUEST
08-04 02:33:05.903 29597  3008 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:05.903 29597  3008 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '44', toString = 'LruCache[maxSize=100,hits=13,misses=44,hitRate=22%]', 
08-04 02:33:05.903 29597  3008 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 02:33:05.908 29597  3006 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 02:33:05.909 29597  3006 D CustomInterceptor: HEADER REQUEST
08-04 02:33:05.909 29597  3006 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:05.909 29597  3006 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '45', toString = 'LruCache[maxSize=100,hits=13,misses=45,hitRate=22%]', 
08-04 02:33:05.909 29597  3006 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 02:33:05.914 29597  3004 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 02:33:05.915 29597  3004 D CustomInterceptor: HEADER REQUEST
08-04 02:33:05.915 29597  3004 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:05.915 29597  3004 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '46', toString = 'LruCache[maxSize=100,hits=13,misses=46,hitRate=22%]', 
08-04 02:33:05.915 29597  3004 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 02:33:05.928 29597  3003 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 02:33:05.930 29597  3003 D CustomInterceptor: HEADER REQUEST
08-04 02:33:05.930 29597  3003 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:05.930 29597  3003 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '47', toString = 'LruCache[maxSize=100,hits=13,misses=47,hitRate=21%]', 
08-04 02:33:05.930 29597  3003 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 02:33:06.572 29597  3010 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 02:33:06.574 29597  3010 D CustomInterceptor: HEADER REQUEST
08-04 02:33:06.574 29597  3010 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:06.574 29597  3010 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '48', toString = 'LruCache[maxSize=100,hits=13,misses=48,hitRate=21%]', 
08-04 02:33:06.575 29597  3010 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 02:33:06.593 29597  3005 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 02:33:06.595 29597  3005 D CustomInterceptor: HEADER REQUEST
08-04 02:33:06.595 29597  3005 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:06.596 29597  3005 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '49', toString = 'LruCache[maxSize=100,hits=13,misses=49,hitRate=20%]', 
08-04 02:33:06.596 29597  3005 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 02:33:06.612 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 02:33:06.612 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:33:06.613 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:06.613 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:33:06.613 29597  3694 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '50', toString = 'LruCache[maxSize=100,hits=13,misses=50,hitRate=20%]', 
08-04 02:33:06.613 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 02:33:07.057 29597  3694 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 02:33:07.060 29597  3694 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 02:33:10.487 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 02:33:10.487 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:33:10.487 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:10.487 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:33:10.487 29597  3694 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '51', toString = 'LruCache[maxSize=100,hits=13,misses=51,hitRate=20%]', 
08-04 02:33:10.488 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 02:33:11.047 29597  3694 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 02:33:11.051 29597  3694 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 02:33:11.480 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 02:33:11.480 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:33:11.480 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:11.480 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:33:11.480 29597  3694 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '52', toString = 'LruCache[maxSize=100,hits=13,misses=52,hitRate=20%]', 
08-04 02:33:11.481 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 02:33:11.868 29597  3694 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 02:33:11.871 29597  3694 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 02:33:13.806 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 02:33:13.807 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:33:13.807 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:13.807 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:33:13.807 29597  3694 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '53', toString = 'LruCache[maxSize=100,hits=13,misses=53,hitRate=19%]', 
08-04 02:33:13.807 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 02:33:14.411 29597  3694 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 02:33:14.415 29597  3694 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 02:33:17.859 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 02:33:17.860 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:33:17.860 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:17.860 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:33:17.860 29597  3694 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '54', toString = 'LruCache[maxSize=100,hits=13,misses=54,hitRate=19%]', 
08-04 02:33:17.860 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 02:33:18.421 29597  3694 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 02:33:18.424 29597  3694 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 02:33:18.872 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 02:33:18.873 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:33:18.873 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:18.873 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:33:18.873 29597  3694 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '55', toString = 'LruCache[maxSize=100,hits=13,misses=55,hitRate=19%]', 
08-04 02:33:18.873 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 02:33:19.337 29597  3694 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 02:33:19.340 29597  3694 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 02:33:21.257 29597  3694 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 02:33:21.257 29597  3694 D CustomInterceptor: HEADER REQUEST
08-04 02:33:21.257 29597  3694 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:21.257 29597  3694 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 02:33:21.258 29597  3694 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '56', toString = 'LruCache[maxSize=100,hits=13,misses=56,hitRate=18%]', 
08-04 02:33:21.258 29597  3694 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 02:33:21.412 29597  3009 D CustomInterceptor: NETWORK-PROVIDER http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-04 02:33:21.413 29597  3009 D CustomInterceptor: HEADER REQUEST
08-04 02:33:21.413 29597  3009 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:33:21.413 29597  3009 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '57', toString = 'LruCache[maxSize=100,hits=13,misses=57,hitRate=18%]', 
08-04 02:33:21.413 29597  3009 D CustomInterceptor: PREFLIB GET REQUEST http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-04 02:33:21.413 29597  3009 D CustomInterceptor: PREFLIB found http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs, sending it back
08-04 02:33:21.413 29597  3009 D CustomInterceptor: CONTENT GIF89aÀ€À€ï¿½À€À€ï¿½ï¿½ï¿½À€À€À€!ï¿½À€À€À€À€,À€À€À€À€À€À€À€DÀ€;
08-04 02:33:21.413 29597  3009 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
