--------- beginning of main
--------- beginning of system
08-05 00:49:56.943 27131  9361 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-05 00:50:56.615 27131  9603 D CustomInterceptor: server nginx
08-05 00:50:56.615 27131  9603 D CustomInterceptor: server-timing akam;dur=33;start=2020-07-28T09:12:08.228Z;total=491;desc=miss,rtt;dur=0
08-05 00:50:56.615 27131  9603 D CustomInterceptor: status 200 OK
08-05 00:50:56.616 27131  9603 D CustomInterceptor: timing-allow-origin *
08-05 00:50:56.616 27131  9603 D CustomInterceptor: vary User-Agent
08-05 00:50:56.616 27131  9603 D CustomInterceptor: via 1.1 varnish
08-05 00:50:56.616 27131  9603 D CustomInterceptor: x-cache HIT, HIT
08-05 00:50:56.616 27131  9603 D CustomInterceptor: x-cache-hits 1, 1
08-05 00:50:56.616 27131  9603 D CustomInterceptor: x-cld-vary User-Agent
08-05 00:50:56.616 27131  9603 D CustomInterceptor: x-request-id 6b3617c9242430f089caa1d322b343a6
08-05 00:50:56.616 27131  9603 D CustomInterceptor: x-served-by cache-bwi5143-BWI, cache-ams21045-AMS
08-05 00:50:56.616 27131  9603 D CustomInterceptor: x-timer S1595958603.517924,VS0,VE1
08-05 00:50:56.616 27131  9603 D CustomInterceptor: CACHEABLE true
08-05 00:50:56.616 27131  9603 D CustomInterceptor: REQ https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-05 00:50:56.616 27131  9603 D CustomInterceptor: REQ_SERV_BY net
08-05 00:50:56.616 27131  9603 D CustomInterceptor: PREFLIB Adding response to lrucache - https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-05 00:50:56.635 27131  9603 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-05 00:50:57.683 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:50:57.683 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:50:57.683 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:57.683 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:57.684 27131 10255 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '35', toString = 'LruCache[maxSize=100,hits=12,misses=35,hitRate=25%]', 
08-05 00:50:57.684 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:50:58.276 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:58.282 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:58.831 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-05 00:50:58.832 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:50:58.832 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:58.832 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:58.832 27131 10255 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 00:50:58.833 27131 10255 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '36', toString = 'LruCache[maxSize=100,hits=12,misses=36,hitRate=25%]', 
08-05 00:50:58.833 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:50:59.281 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:59.292 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:01.308 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-05 00:51:01.309 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:01.309 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:01.309 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:01.309 27131 10255 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 00:51:01.309 27131 10255 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '37', toString = 'LruCache[maxSize=100,hits=12,misses=37,hitRate=24%]', 
08-05 00:51:01.309 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:51:01.839 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:01.842 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:05.274 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-05 00:51:05.277 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:05.277 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:05.277 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:05.277 27131 10255 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 00:51:05.278 27131 10255 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '38', toString = 'LruCache[maxSize=100,hits=12,misses=38,hitRate=24%]', 
08-05 00:51:05.278 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:51:05.852 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:05.860 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:06.382 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-05 00:51:06.383 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:06.383 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:06.383 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:06.383 27131 10255 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 00:51:06.383 27131 10255 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '39', toString = 'LruCache[maxSize=100,hits=12,misses=39,hitRate=23%]', 
08-05 00:51:06.383 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:51:06.859 27131 10255 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-05 00:51:06.860 27131 10255 D CustomInterceptor: HEADER RESPONSE
08-05 00:51:06.860 27131 10255 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-05 00:51:06.860 27131 10255 D CustomInterceptor: Connection close
08-05 00:51:06.860 27131 10255 D CustomInterceptor: Content-Type application/json
08-05 00:51:06.860 27131 10255 D CustomInterceptor: Date Tue, 04 Aug 2020 22:51:02 GMT
08-05 00:51:06.860 27131 10255 D CustomInterceptor: Expires Tue, 04 Aug 2020 22:56:06 GMT+00:00
08-05 00:51:06.860 27131 10255 D CustomInterceptor: Server gunicorn/19.7.0
08-05 00:51:06.860 27131 10255 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-05 00:51:06.860 27131 10255 D CustomInterceptor: Transfer-Encoding chunked
08-05 00:51:06.861 27131 10255 D CustomInterceptor: Vary Cookie
08-05 00:51:06.861 27131 10255 D CustomInterceptor: X-gunicorn-server app04
08-05 00:51:06.861 27131 10255 D CustomInterceptor: X-Homer Kids, kids. I'm not going to die. That only happens to bad people.
08-05 00:51:06.861 27131 10255 D CustomInterceptor: CACHEABLE true
08-05 00:51:06.861 27131 10255 D CustomInterceptor: REQ https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-05 00:51:06.861 27131 10255 D CustomInterceptor: REQ_SERV_BY net
08-05 00:51:06.861 27131 10255 D CustomInterceptor: PREFLIB Adding response to lrucache - https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-05 00:51:06.863 27131 10255 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-05 00:51:06.874 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:06.874 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:06.874 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:06.874 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:06.874 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '40', toString = 'LruCache[maxSize=100,hits=13,misses=40,hitRate=24%]', 
08-05 00:51:06.874 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:07.260 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:07.263 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:09.176 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:09.177 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:09.177 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:09.177 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:09.177 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '41', toString = 'LruCache[maxSize=100,hits=13,misses=41,hitRate=24%]', 
08-05 00:51:09.177 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:09.747 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:09.757 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:13.167 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:13.168 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:13.168 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:13.168 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:13.168 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '42', toString = 'LruCache[maxSize=100,hits=13,misses=42,hitRate=23%]', 
08-05 00:51:13.169 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:13.733 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:13.743 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:14.151 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:14.151 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:14.151 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:14.151 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:14.152 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '43', toString = 'LruCache[maxSize=100,hits=13,misses=43,hitRate=23%]', 
08-05 00:51:14.152 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:14.648 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:14.652 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:14.825 27131  9599 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-05 00:51:14.827 27131  9604 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-05 00:51:14.828 27131  9604 D CustomInterceptor: HEADER REQUEST
08-05 00:51:14.828 27131  9604 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:14.828 27131  9604 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '44', toString = 'LruCache[maxSize=100,hits=13,misses=44,hitRate=22%]', 
08-05 00:51:14.828 27131  9604 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:51:14.828 27131  9599 D CustomInterceptor: HEADER REQUEST
08-05 00:51:14.828 27131  9599 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:14.829 27131  9599 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '45', toString = 'LruCache[maxSize=100,hits=13,misses=45,hitRate=22%]', 
08-05 00:51:14.829 27131  9599 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:51:14.865 27131  9601 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-05 00:51:14.866 27131  9601 D CustomInterceptor: HEADER REQUEST
08-05 00:51:14.866 27131  9601 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:14.866 27131  9601 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '46', toString = 'LruCache[maxSize=100,hits=13,misses=46,hitRate=22%]', 
08-05 00:51:14.866 27131  9601 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:51:14.870 27131  9600 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-05 00:51:14.873 27131  9600 D CustomInterceptor: HEADER REQUEST
08-05 00:51:14.873 27131  9600 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:14.874 27131  9600 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '47', toString = 'LruCache[maxSize=100,hits=13,misses=47,hitRate=21%]', 
08-05 00:51:14.874 27131  9600 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:51:15.616 27131  9602 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-05 00:51:15.616 27131  9606 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-05 00:51:15.616 27131  9602 D CustomInterceptor: HEADER REQUEST
08-05 00:51:15.617 27131  9602 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:15.617 27131  9602 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '48', toString = 'LruCache[maxSize=100,hits=13,misses=48,hitRate=21%]', 
08-05 00:51:15.617 27131  9602 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:51:15.619 27131  9606 D CustomInterceptor: HEADER REQUEST
08-05 00:51:15.619 27131  9606 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:15.620 27131  9606 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '49', toString = 'LruCache[maxSize=100,hits=13,misses=49,hitRate=20%]', 
08-05 00:51:15.620 27131  9606 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:51:16.612 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:16.613 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:16.613 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:16.613 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:16.613 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '50', toString = 'LruCache[maxSize=100,hits=13,misses=50,hitRate=20%]', 
08-05 00:51:16.613 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:17.111 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:17.115 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:20.555 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:20.555 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:20.556 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:20.556 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:20.556 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '51', toString = 'LruCache[maxSize=100,hits=13,misses=51,hitRate=20%]', 
08-05 00:51:20.556 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:21.101 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:21.107 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:21.513 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:21.513 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:21.513 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:21.513 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:21.513 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '52', toString = 'LruCache[maxSize=100,hits=13,misses=52,hitRate=20%]', 
08-05 00:51:21.513 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:21.904 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:21.908 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:23.825 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:23.826 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:23.826 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:23.826 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:23.827 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '53', toString = 'LruCache[maxSize=100,hits=13,misses=53,hitRate=19%]', 
08-05 00:51:23.827 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:24.384 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:24.394 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:27.915 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:27.915 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:27.915 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:27.915 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:27.915 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '54', toString = 'LruCache[maxSize=100,hits=13,misses=54,hitRate=19%]', 
08-05 00:51:27.915 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:28.364 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:28.367 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:28.773 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-05 00:51:28.774 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:28.774 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:28.774 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:28.774 27131 10255 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 00:51:28.774 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '55', toString = 'LruCache[maxSize=100,hits=13,misses=55,hitRate=19%]', 
08-05 00:51:28.774 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:51:29.181 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:29.184 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:30.137 27131  9605 D CustomInterceptor: NETWORK-PROVIDER http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-05 00:51:30.138 27131  9605 D CustomInterceptor: HEADER REQUEST
08-05 00:51:30.138 27131  9605 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:30.138 27131  9605 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '56', toString = 'LruCache[maxSize=100,hits=13,misses=56,hitRate=18%]', 
08-05 00:51:30.138 27131  9605 D CustomInterceptor: PREFLIB GET REQUEST http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-05 00:51:30.138 27131  9605 D CustomInterceptor: PREFLIB found http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs, sending it back
08-05 00:51:30.138 27131  9605 D CustomInterceptor: CONTENT GIF89aÀ€À€ï¿½À€À€ï¿½ï¿½ï¿½À€À€À€!ï¿½À€À€À€À€,À€À€À€À€À€À€À€DÀ€;
08-05 00:51:30.138 27131  9605 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-05 00:51:31.090 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-05 00:51:31.091 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:31.091 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:31.091 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:31.091 27131 10255 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
