--------- beginning of main
--------- beginning of system
08-05 17:15:13.294 24542  4658 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-05 17:16:13.951 24542  4881 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 17:16:14.193 24542  4881 D CustomInterceptor: HEADER RESPONSE
08-05 17:16:14.193 24542  4881 D CustomInterceptor: accept-ranges bytes
08-05 17:16:14.193 24542  4881 D CustomInterceptor: access-control-allow-headers X-Requested-With
08-05 17:16:14.193 24542  4881 D CustomInterceptor: access-control-allow-origin *
08-05 17:16:14.193 24542  4881 D CustomInterceptor: cache-control public, max-age=31557600
08-05 17:16:14.193 24542  4881 D CustomInterceptor: content-length 56376
08-05 17:16:14.193 24542  4881 D CustomInterceptor: content-type image/jpeg
08-05 17:16:14.194 24542  4881 D CustomInterceptor: date Wed, 05 Aug 2020 15:16:09 GMT
08-05 17:16:14.194 24542  4881 D CustomInterceptor: etag "437a696a349f51922bbe425cbbf1673b"
08-05 17:16:14.194 24542  4881 D CustomInterceptor: last-modified Wed, 05 Aug 2020 06:38:16 GMT
08-05 17:16:14.194 24542  4881 D CustomInterceptor: server nginx
08-05 17:16:14.194 24542  4881 D CustomInterceptor: server-timing akam;dur=33;start=2020-07-28T09:12:08.228Z;total=491;desc=miss,rtt;dur=0
08-05 17:16:14.194 24542  4881 D CustomInterceptor: status 200 OK
08-05 17:16:14.194 24542  4881 D CustomInterceptor: timing-allow-origin *
08-05 17:16:14.194 24542  4881 D CustomInterceptor: vary User-Agent
08-05 17:16:14.194 24542  4881 D CustomInterceptor: via 1.1 varnish
08-05 17:16:14.194 24542  4881 D CustomInterceptor: x-cache HIT, HIT
08-05 17:16:14.194 24542  4881 D CustomInterceptor: x-cache-hits 1, 1
08-05 17:16:14.194 24542  4881 D CustomInterceptor: x-cld-vary User-Agent
08-05 17:16:14.194 24542  4881 D CustomInterceptor: x-request-id 6b3617c9242430f089caa1d322b343a6
08-05 17:16:14.194 24542  4881 D CustomInterceptor: x-served-by cache-bwi5143-BWI, cache-ams21045-AMS
08-05 17:16:14.194 24542  4881 D CustomInterceptor: x-timer S1595958603.517924,VS0,VE1
08-05 17:16:14.194 24542  4881 D CustomInterceptor: CACHEABLE true
08-05 17:16:14.194 24542  4881 D CustomInterceptor: REQ https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-05 17:16:14.194 24542  4881 D CustomInterceptor: REQ_SERV_BY net
08-05 17:16:14.194 24542  4881 D CustomInterceptor: PREFLIB Adding response to lrucache - https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-05 17:16:14.204 24542  4881 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-05 17:16:14.435 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:14.440 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:14.952 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-05 17:16:14.953 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:14.953 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:14.953 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:14.954 24542  5505 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 17:16:14.954 24542  5505 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '36', toString = 'LruCache[maxSize=100,hits=12,misses=36,hitRate=25%]', 
08-05 17:16:14.954 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 17:16:15.422 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:15.426 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:17.323 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-05 17:16:17.325 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:17.326 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:17.328 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:17.328 24542  5505 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 17:16:17.329 24542  5505 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '37', toString = 'LruCache[maxSize=100,hits=12,misses=37,hitRate=24%]', 
08-05 17:16:17.329 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 17:16:17.886 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:17.892 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:21.390 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-05 17:16:21.391 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:21.391 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:21.391 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:21.391 24542  5505 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 17:16:21.392 24542  5505 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '38', toString = 'LruCache[maxSize=100,hits=12,misses=38,hitRate=24%]', 
08-05 17:16:21.392 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 17:16:21.967 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:21.970 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:22.404 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-05 17:16:22.405 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:22.406 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:22.406 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:22.406 24542  5505 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 17:16:22.406 24542  5505 D CustomInterceptor: CACHED STATS: size = '10', maxSize = '100', hitCount = '12', createCount = '0', putCount = '10', evictionCount = '0', missCount = '39', toString = 'LruCache[maxSize=100,hits=12,misses=39,hitRate=23%]', 
08-05 17:16:22.406 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 17:16:22.903 24542  5505 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-05 17:16:22.905 24542  5505 D CustomInterceptor: HEADER RESPONSE
08-05 17:16:22.905 24542  5505 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-05 17:16:22.905 24542  5505 D CustomInterceptor: Connection close
08-05 17:16:22.905 24542  5505 D CustomInterceptor: Content-Type application/json
08-05 17:16:22.905 24542  5505 D CustomInterceptor: Date Wed, 05 Aug 2020 15:16:19 GMT
08-05 17:16:22.905 24542  5505 D CustomInterceptor: Expires Wed, 05 Aug 2020 15:21:22 GMT+00:00
08-05 17:16:22.905 24542  5505 D CustomInterceptor: Server gunicorn/19.7.0
08-05 17:16:22.905 24542  5505 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-05 17:16:22.905 24542  5505 D CustomInterceptor: Transfer-Encoding chunked
08-05 17:16:22.905 24542  5505 D CustomInterceptor: Vary Cookie
08-05 17:16:22.905 24542  5505 D CustomInterceptor: X-gunicorn-server app04
08-05 17:16:22.905 24542  5505 D CustomInterceptor: X-Homer Kids, kids. I'm not going to die. That only happens to bad people.
08-05 17:16:22.906 24542  5505 D CustomInterceptor: CACHEABLE true
08-05 17:16:22.906 24542  5505 D CustomInterceptor: REQ https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-05 17:16:22.906 24542  5505 D CustomInterceptor: REQ_SERV_BY net
08-05 17:16:22.906 24542  5505 D CustomInterceptor: PREFLIB Adding response to lrucache - https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all
08-05 17:16:22.911 24542  5505 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-05 17:16:22.937 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 17:16:22.937 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:22.937 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:22.937 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:22.938 24542  5505 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '40', toString = 'LruCache[maxSize=100,hits=13,misses=40,hitRate=24%]', 
08-05 17:16:22.938 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 17:16:23.402 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:23.406 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:25.339 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 17:16:25.339 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:25.339 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:25.340 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:25.340 24542  5505 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '41', toString = 'LruCache[maxSize=100,hits=13,misses=41,hitRate=24%]', 
08-05 17:16:25.340 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 17:16:25.868 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:25.874 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:29.291 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 17:16:29.291 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:29.292 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:29.292 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:29.292 24542  5505 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '42', toString = 'LruCache[maxSize=100,hits=13,misses=42,hitRate=23%]', 
08-05 17:16:29.292 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 17:16:29.861 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:29.865 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:30.342 24542  4879 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-05 17:16:30.343 24542  4879 D CustomInterceptor: HEADER REQUEST
08-05 17:16:30.343 24542  4879 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:30.344 24542  4879 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '43', toString = 'LruCache[maxSize=100,hits=13,misses=43,hitRate=23%]', 
08-05 17:16:30.344 24542  4879 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 17:16:30.353 24542  4883 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-05 17:16:30.354 24542  4883 D CustomInterceptor: HEADER REQUEST
08-05 17:16:30.354 24542  4883 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:30.354 24542  4883 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '44', toString = 'LruCache[maxSize=100,hits=13,misses=44,hitRate=22%]', 
08-05 17:16:30.354 24542  4883 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 17:16:30.358 24542  4877 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-05 17:16:30.359 24542  4877 D CustomInterceptor: HEADER REQUEST
08-05 17:16:30.359 24542  4877 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:30.359 24542  4877 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '45', toString = 'LruCache[maxSize=100,hits=13,misses=45,hitRate=22%]', 
08-05 17:16:30.359 24542  4877 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 17:16:30.363 24542  4885 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-05 17:16:30.364 24542  4885 D CustomInterceptor: HEADER REQUEST
08-05 17:16:30.364 24542  4885 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:30.364 24542  4885 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '46', toString = 'LruCache[maxSize=100,hits=13,misses=46,hitRate=22%]', 
08-05 17:16:30.364 24542  4885 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 17:16:30.384 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 17:16:30.385 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:30.385 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:30.385 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:30.385 24542  5505 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '47', toString = 'LruCache[maxSize=100,hits=13,misses=47,hitRate=21%]', 
08-05 17:16:30.385 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 17:16:30.881 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:30.885 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:30.996 24542  4880 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-05 17:16:30.998 24542  4880 D CustomInterceptor: HEADER REQUEST
08-05 17:16:30.998 24542  4880 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:30.998 24542  4880 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '48', toString = 'LruCache[maxSize=100,hits=13,misses=48,hitRate=21%]', 
08-05 17:16:30.998 24542  4880 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 17:16:31.047 24542  4876 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-05 17:16:31.052 24542  4876 D CustomInterceptor: HEADER REQUEST
08-05 17:16:31.052 24542  4876 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:31.053 24542  4876 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '49', toString = 'LruCache[maxSize=100,hits=13,misses=49,hitRate=20%]', 
08-05 17:16:31.053 24542  4876 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 17:16:32.839 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 17:16:32.840 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:32.840 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:32.840 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:32.840 24542  5505 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '50', toString = 'LruCache[maxSize=100,hits=13,misses=50,hitRate=20%]', 
08-05 17:16:32.840 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 17:16:33.343 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:33.349 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:36.863 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 17:16:36.863 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:36.863 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:36.863 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:36.864 24542  5505 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '51', toString = 'LruCache[maxSize=100,hits=13,misses=51,hitRate=20%]', 
08-05 17:16:36.864 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 17:16:37.429 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:37.432 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:37.863 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 17:16:37.863 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:37.863 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:37.863 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:37.864 24542  5505 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '52', toString = 'LruCache[maxSize=100,hits=13,misses=52,hitRate=20%]', 
08-05 17:16:37.864 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 17:16:38.353 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:38.360 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:40.279 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 17:16:40.280 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:40.280 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:40.280 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:40.280 24542  5505 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '53', toString = 'LruCache[maxSize=100,hits=13,misses=53,hitRate=19%]', 
08-05 17:16:40.280 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 17:16:40.813 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:40.818 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:44.224 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 17:16:44.224 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:44.224 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:44.224 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:44.225 24542  5505 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '54', toString = 'LruCache[maxSize=100,hits=13,misses=54,hitRate=19%]', 
08-05 17:16:44.225 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 17:16:44.801 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:44.804 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:45.239 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 17:16:45.239 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:45.239 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:45.239 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:45.239 24542  5505 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '55', toString = 'LruCache[maxSize=100,hits=13,misses=55,hitRate=19%]', 
08-05 17:16:45.239 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 17:16:45.640 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:45.645 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:47.639 24542  5505 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 17:16:47.640 24542  5505 D CustomInterceptor: HEADER REQUEST
08-05 17:16:47.640 24542  5505 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:47.640 24542  5505 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 17:16:47.640 24542  5505 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '56', toString = 'LruCache[maxSize=100,hits=13,misses=56,hitRate=18%]', 
08-05 17:16:47.640 24542  5505 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 17:16:48.181 24542  5505 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 17:16:48.185 24542  5505 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 17:16:48.621 24542  4884 D CustomInterceptor: NETWORK-PROVIDER http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-05 17:16:48.622 24542  4884 D CustomInterceptor: HEADER REQUEST
08-05 17:16:48.622 24542  4884 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 17:16:48.622 24542  4884 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '13', createCount = '0', putCount = '11', evictionCount = '0', missCount = '57', toString = 'LruCache[maxSize=100,hits=13,misses=57,hitRate=18%]', 
08-05 17:16:48.622 24542  4884 D CustomInterceptor: PREFLIB GET REQUEST http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-05 17:16:48.622 24542  4884 D CustomInterceptor: PREFLIB found http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs, sending it back
